epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
111,88618,0.61559,0.80351,0.48497,0.93513,0,0.66023,0.53187,0.51323,0.33737,0.65095,0.50406,0.47764,0.19862,1.29963,1.05573,1.52737,1.3545,0,2.74e-05,2.74e-05,2.74e-05
112,89408,0.60332,0.81335,0.47547,0.93333,0,0.74205,0.49363,0.52727,0.34292,0.71717,0.47161,0.48279,0.20071,1.28954,1.05727,1.51679,1.35283,0,2.674e-05,2.674e-05,2.674e-05
113,90107,0.61698,0.81742,0.47554,0.93649,0,0.65469,0.54265,0.52386,0.33703,0.70102,0.47625,0.47631,0.19642,1.29759,1.06183,1.51705,1.35933,0,2.608e-05,2.608e-05,2.608e-05
114,90977.5,0.62058,0.81519,0.49833,0.93317,0,0.65527,0.55736,0.52552,0.33897,0.63708,0.52607,0.47939,0.19773,1.28257,1.06596,1.51354,1.34568,0,2.542e-05,2.542e-05,2.542e-05
115,91809.5,0.59127,0.80725,0.47263,0.93658,0,0.65348,0.56083,0.53376,0.34206,0.62095,0.53418,0.48365,0.20048,1.28532,1.06924,1.49169,1.34149,0,2.476e-05,2.476e-05,2.476e-05
116,92601.6,0.60566,0.79498,0.47703,0.92225,0,0.64379,0.55156,0.53453,0.34067,0.66172,0.49363,0.47642,0.19737,1.29113,1.07184,1.49144,1.35205,0,2.41e-05,2.41e-05,2.41e-05
117,93412.5,0.58936,0.81594,0.46844,0.93486,0,0.67474,0.5365,0.52943,0.34081,0.66032,0.50683,0.483,0.19893,1.28783,1.06806,1.4993,1.35129,0,2.344e-05,2.344e-05,2.344e-05
118,94158.3,0.61182,0.79578,0.48151,0.93439,0,0.64682,0.5645,0.53038,0.3436,0.62569,0.53071,0.48526,0.19982,1.26683,1.06483,1.48967,1.32135,0,2.278e-05,2.278e-05,2.278e-05
119,94948.9,0.60182,0.83079,0.49115,0.92279,0,0.64911,0.56083,0.53124,0.34289,0.62696,0.53882,0.48686,0.20175,1.27487,1.06655,1.47927,1.31717,0,2.212e-05,2.212e-05,2.212e-05
120,95695.8,0.60234,0.81641,0.48509,0.93008,0,0.67094,0.53868,0.53225,0.34379,0.68936,0.49372,0.4855,0.2016,1.26791,1.06346,1.46603,1.31745,0,2.146e-05,2.146e-05,2.146e-05
121,96543,0.5965,0.7951,0.47148,0.91918,0,0.63493,0.56315,0.5291,0.34427,0.70511,0.48899,0.49356,0.2022,1.27086,1.05451,1.46254,1.32254,0,2.08e-05,2.08e-05,2.08e-05
122,97424.8,0.58168,0.78988,0.46428,0.92927,0,0.68561,0.52028,0.52917,0.34281,0.69189,0.48667,0.48659,0.20164,1.27361,1.05285,1.49657,1.33654,0,2.014e-05,2.014e-05,2.014e-05
123,98323,0.60246,0.8339,0.46446,0.92435,0,0.67898,0.53418,0.53488,0.34926,0.66605,0.51333,0.49789,0.20694,1.27529,1.05118,1.48212,1.33766,0,1.948e-05,1.948e-05,1.948e-05
124,99120.7,0.58043,0.76123,0.46031,0.91622,0,0.68482,0.53187,0.53726,0.34989,0.70851,0.49247,0.49708,0.20364,1.27077,1.05352,1.45499,1.33282,0,1.882e-05,1.882e-05,1.882e-05
125,99914.9,0.57153,0.76891,0.46526,0.91943,0,0.67587,0.55041,0.53951,0.35189,0.69304,0.49446,0.49724,0.20322,1.26922,1.05303,1.44725,1.32553,0,1.816e-05,1.816e-05,1.816e-05
126,100694,0.56147,0.76723,0.44556,0.90912,0,0.66868,0.54958,0.53474,0.34923,0.64572,0.53071,0.50434,0.20736,1.25716,1.05069,1.46218,1.32962,0,1.75e-05,1.75e-05,1.75e-05
127,101401,0.56268,0.79673,0.46039,0.92197,0,0.66489,0.55041,0.5313,0.34853,0.63497,0.52607,0.49768,0.20319,1.25428,1.06148,1.47499,1.33325,0,1.684e-05,1.684e-05,1.684e-05
128,102206,0.57609,0.78438,0.46684,0.92014,0,0.6801,0.54461,0.52937,0.34992,0.65122,0.51333,0.49495,0.2038,1.25592,1.06188,1.49075,1.34192,0,1.618e-05,1.618e-05,1.618e-05
129,103003,0.57502,0.76849,0.46323,0.93365,0,0.66242,0.54461,0.53059,0.34674,0.63636,0.51448,0.4905,0.20062,1.25882,1.0601,1.4888,1.3439,0,1.552e-05,1.552e-05,1.552e-05
130,103881,0.58559,0.76757,0.46748,0.92372,0,0.6636,0.54345,0.52738,0.34593,0.67074,0.50278,0.48923,0.2022,1.25478,1.05861,1.48381,1.33541,0,1.486e-05,1.486e-05,1.486e-05
131,104707,0.58226,0.77537,0.45464,0.9341,0,0.66765,0.53882,0.52179,0.34233,0.64745,0.51796,0.49111,0.20011,1.25088,1.05968,1.4818,1.32898,0,1.42e-05,1.42e-05,1.42e-05
132,105451,0.57463,0.80103,0.45425,0.9186,0,0.64106,0.55041,0.51891,0.33941,0.68259,0.49363,0.48402,0.19729,1.24523,1.05971,1.48646,1.32216,0,1.354e-05,1.354e-05,1.354e-05
133,106186,0.56784,0.77301,0.45985,0.91293,0,0.69522,0.51806,0.52174,0.34066,0.68006,0.49247,0.48521,0.19775,1.24753,1.05809,1.48851,1.3241,0,1.288e-05,1.288e-05,1.288e-05
134,106989,0.58165,0.7781,0.44463,0.91318,0,0.65274,0.55388,0.52854,0.34544,0.67537,0.49942,0.48935,0.20199,1.25633,1.06061,1.47448,1.3334,0,1.222e-05,1.222e-05,1.222e-05
135,107739,0.55761,0.74933,0.4427,0.92455,0,0.70667,0.5168,0.52389,0.34282,0.67394,0.49247,0.4795,0.19964,1.26437,1.05938,1.48739,1.34547,0,1.156e-05,1.156e-05,1.156e-05
136,108580,0.60358,0.79567,0.46747,0.93173,0,0.68846,0.52955,0.52312,0.34339,0.66619,0.4995,0.48527,0.20168,1.26373,1.05923,1.50552,1.35112,0,1.09e-05,1.09e-05,1.09e-05
137,109247,0.56438,0.76702,0.44035,0.90966,0,0.65926,0.54577,0.52059,0.34151,0.69136,0.49131,0.48678,0.19893,1.26489,1.06082,1.49642,1.35328,0,1.024e-05,1.024e-05,1.024e-05
138,110074,0.57333,0.79751,0.44947,0.92592,0,0.66309,0.55272,0.52055,0.34169,0.64628,0.52144,0.49053,0.1982,1.26853,1.05664,1.49229,1.35477,0,9.58e-06,9.58e-06,9.58e-06
139,110887,0.59448,0.78321,0.46166,0.927,0,0.69037,0.53534,0.52127,0.34181,0.64915,0.52607,0.49257,0.19993,1.26379,1.05789,1.48895,1.35043,0,8.92e-06,8.92e-06,8.92e-06
140,111652,0.56011,0.74884,0.44433,0.91691,0,0.70117,0.52028,0.52234,0.34396,0.64828,0.51796,0.49374,0.20323,1.25435,1.05544,1.48807,1.34877,0,8.26e-06,8.26e-06,8.26e-06
141,112284,0.67508,0.74679,0.57431,0.97028,0,0.69122,0.51796,0.49113,0.31796,0.64696,0.49689,0.45106,0.18065,1.30787,1.07639,1.53871,1.37161,0,7.6e-06,7.6e-06,7.6e-06
142,113024,0.65083,0.73016,0.54936,0.97634,0,0.65972,0.53468,0.48967,0.3111,0.62464,0.50406,0.44514,0.17494,1.32035,1.09708,1.53177,1.37802,0,6.94e-06,6.94e-06,6.94e-06
143,113744,0.64006,0.70916,0.51462,0.96639,0,0.67344,0.51101,0.50191,0.32241,0.62175,0.49594,0.45378,0.17856,1.30706,1.09643,1.5113,1.36408,0,6.28e-06,6.28e-06,6.28e-06
144,114454,0.64306,0.74205,0.51651,0.9681,0,0.70516,0.50521,0.51554,0.3338,0.62934,0.49942,0.46761,0.18515,1.29631,1.09128,1.49019,1.3581,0,5.62e-06,5.62e-06,5.62e-06
145,115182,0.63181,0.7033,0.527,0.95875,0,0.68566,0.50637,0.51531,0.33582,0.61175,0.50753,0.4687,0.18638,1.28752,1.09137,1.49669,1.35524,0,4.96e-06,4.96e-06,4.96e-06
146,116042,0.63847,0.71992,0.51055,0.95991,0,0.69834,0.50869,0.51946,0.33749,0.65958,0.48045,0.47455,0.19068,1.28616,1.0892,1.48409,1.35108,0,4.3e-06,4.3e-06,4.3e-06
147,116796,0.60337,0.741,0.49542,0.96249,0,0.70807,0.50637,0.51962,0.33774,0.61843,0.51101,0.47149,0.19231,1.28645,1.08368,1.4817,1.35165,0,3.64e-06,3.64e-06,3.64e-06
148,117561,0.60602,0.75125,0.50445,0.94266,0,0.65161,0.53965,0.51265,0.33371,0.61842,0.5202,0.47276,0.19152,1.28489,1.08195,1.48583,1.35193,0,2.98e-06,2.98e-06,2.98e-06
149,118454,0.60871,0.72234,0.48563,0.94767,0,0.70085,0.50869,0.51445,0.33179,0.61474,0.51586,0.4649,0.19019,1.28041,1.08159,1.48579,1.3489,0,2.32e-06,2.32e-06,2.32e-06
150,119199,0.6112,0.70439,0.49017,0.95254,0,0.69855,0.51555,0.52187,0.33873,0.61821,0.52144,0.47482,0.19281,1.27875,1.08073,1.4821,1.34544,0,1.66e-06,1.66e-06,1.66e-06
